Date: 20/09/2026 15:33:26
ATO app - myDeductions

Trips
Uploaded,Type,Status,Date,Vehicle,Purpose of trip,Start odometer*,End odometer*,Start location#,End location#,Trip details,Trip distance*,Record multiple trips*,Record the return journey*,Total Km,Logbook trip
Not uploaded,Employee,Completed,20/08/2026,FYN93N,Employee - work,3088,3164,Edu-Kingdom College - Penrith High Street Penrith NSW Australia,IKEA Marsden Park Hollinsworth Road Marsden Park NSW Australia,Purchase Office furniture,18.96,2,Yes,75.84,N
Not uploaded,Employee,Completed,23/08/2026,FYN93N,Employee - work,2147,2209,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,24/08/2026,FYN93N,Employee - work,2209,2286,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,30/08/2026,FYN93N,Employee - work,2290,2351,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,31/08/2026,FYN93N,Employee - work,2351,2428,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,06/09/2026,FYN93N,Employee - work,2428,2490,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,07/09/2026,FYN93N,Employee - work,2490,2567,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y
Not uploaded,Employee,Completed,13/09/2026,FYN93N,Employee - work,2567,2629,Edu-Kingdom College High Street Penrith NSW Australia,Five Senses Education Prospect Highway Seven Hills NSW Australia,Buying books ,30.79,1,Yes,61.58,Y
Not uploaded,Employee,Completed,14/09/2026,FYN93N,Employee - work,2637,2714,Edu-Kingdom College High Street Penrith NSW Australia,Edu-Kingdom College Sorrell Street Parramatta NSW Australia,Regular Visit to HQ,38.61,1,Yes,77.22,Y

Vehicles
Registration,Description,Ownership,Vehicle type
EYO19Q,"Ssangyong musso Xavier Ute trade-in 30/04/2026",I own lease or hire-purchase,Carrying capacity over 1 tonne,
FYN93N,"Byd shark6",I own lease or hire-purchase,Carrying capacity over 1 tonne,

"* If applicable to expense or trip type."
